"t","Luma","Luminance","Shutter Speed (s)","Aperture (f/N)","ISO"
3.662982112E1,1.092872266E-2,1.758948996E0,3.720800000E-5,1.600000024E0,5.000000000E1
3.663398367E1,1.085232267E-2,1.752381656E0,3.715400000E-5,1.600000024E0,5.000000000E1
3.663814633E1,1.099081097E-2,1.782268771E0,3.709600000E-5,1.600000024E0,5.000000000E1
3.664230888E1,1.079012872E-2,1.760528820E0,3.704100000E-5,1.600000024E0,5.000000000E1
3.664647142E1,1.083716829E-2,1.755861020E0,3.698900000E-5,1.600000024E0,5.000000000E1
3.665063400E1,1.097965627E-2,1.789973359E0,3.694000000E-5,1.600000024E0,5.000000000E1
3.665479662E1,1.094261342E-2,1.780641949E0,3.688500000E-5,1.600000024E0,5.000000000E1
3.665895921E1,1.085474262E-2,1.771032186E0,3.683400000E-5,1.600000024E0,5.000000000E1
3.666312175E1,1.103543059E-2,1.798581902E0,3.677300000E-5,1.600000024E0,5.000000000E1
3.666728437E1,1.097239478E-2,1.801920447E0,3.673000000E-5,1.600000024E0,5.000000000E1
3.667144700E1,1.078560411E-2,1.784781737E0,3.668200000E-5,1.600000024E0,5.000000000E1
3.667560958E1,1.096597598E-2,1.806966523E0,3.663200000E-5,1.600000024E0,5.000000000E1
3.667977212E1,1.086116142E-2,1.796076353E0,3.658000000E-5,1.600000024E0,5.000000000E1
3.668393471E1,1.094871776E-2,1.787646964E0,3.653000000E-5,1.600000024E0,5.000000000E1
3.668809725E1,1.079823125E-2,1.794802550E0,3.647200000E-5,1.600000024E0,5.000000000E1
3.669225983E1,1.086347737E-2,1.815674611E0,3.642400000E-5,1.600000024E0,5.000000000E1
3.669642242E1,1.082401375E-2,1.803344163E0,3.637700000E-5,1.600000024E0,5.000000000E1
3.670058504E1,1.088031547E-2,1.817934975E0,3.633200000E-5,1.600000024E0,5.000000000E1
3.670474763E1,1.108015586E-2,1.842168863E0,3.628800000E-5,1.600000024E0,5.000000000E1
3.670891021E1,1.092051367E-2,1.819689171E0,3.623300000E-5,1.600000024E0,5.000000000E1
3.671307287E1,1.099175766E-2,1.814427886E0,3.617900000E-5,1.600000024E0,5.000000000E1
3.671723542E1,1.085695292E-2,1.808970951E0,3.612200000E-5,1.600000024E0,5.000000000E1
3.672139796E1,1.090272970E-2,1.818475806E0,3.607100000E-5,1.600000024E0,5.000000000E1
3.672556058E1,1.081086004E-2,1.822602656E0,3.602600000E-5,1.600000024E0,5.000000000E1
3.672972321E1,1.083832545E-2,1.832471891E0,3.597600000E-5,1.600000024E0,5.000000000E1
3.673388571E1,1.089967753E-2,1.836447908E0,3.592400000E-5,1.600000024E0,5.000000000E1
3.673804829E1,1.097081669E-2,1.844237267E0,3.587400000E-5,1.600000024E0,5.000000000E1
3.674221083E1,1.088968080E-2,1.850437711E0,3.582700000E-5,1.600000024E0,5.000000000E1
3.674637346E1,1.093882504E-2,1.858395688E0,3.578300000E-5,1.600000024E0,5.000000000E1
3.675053608E1,1.099680884E-2,1.845710845E0,3.573800000E-5,1.600000024E0,5.000000000E1
3.675469867E1,1.090399249E-2,1.845775923E0,3.568500000E-5,1.600000024E0,5.000000000E1
3.675886121E1,1.101164793E-2,1.860144228E0,3.563500000E-5,1.600000024E0,5.000000000E1
3.676302383E1,1.073330207E-2,1.827166635E0,3.558400000E-5,1.600000024E0,5.000000000E1
3.676718642E1,1.098712740E-2,1.865657525E0,3.553600000E-5,1.600000024E0,5.000000000E1
3.677134896E1,1.098681212E-2,1.874418394E0,3.548600000E-5,1.600000024E0,5.000000000E1
3.677551158E1,1.097986674E-2,1.875978803E0,3.543700000E-5,1.600000024E0,5.000000000E1
3.677967412E1,1.087052757E-2,1.867925185E0,3.538400000E-5,1.600000024E0,5.000000000E1
3.678383679E1,1.097460590E-2,1.870998698E0,3.532800000E-5,1.600000024E0,5.000000000E1
3.678799929E1,1.096471318E-2,1.869469209E0,3.527700000E-5,1.600000024E0,5.000000000E1
3.679216192E1,1.098270844E-2,1.875783923E0,3.522800000E-5,1.600000024E0,5.000000000E1
3.679632454E1,1.116949911E-2,1.908477245E0,3.518100000E-5,1.600000024E0,5.000000000E1
3.680048708E1,1.112856305E-2,1.907403460E0,3.513600000E-5,1.600000024E0,5.000000000E1
3.680464967E1,1.103269453E-2,1.911305028E0,3.509700000E-5,1.600000024E0,5.000000000E1
3.680881221E1,1.110067589E-2,1.916479604E0,3.505400000E-5,1.600000024E0,5.000000000E1
3.681297475E1,1.083653771E-2,1.891526486E0,3.500800000E-5,1.600000024E0,5.000000000E1
3.681713742E1,1.103248325E-2,1.903907068E0,3.496100000E-5,1.600000024E0,5.000000000E1
3.682130004E1,1.092745987E-2,1.892341620E0,3.491700000E-5,1.600000024E0,5.000000000E1
3.682546258E1,1.092714376E-2,1.893294756E0,3.487600000E-5,1.600000024E0,5.000000000E1
3.682962517E1,1.093914114E-2,1.909027691E0,3.482600000E-5,1.600000024E0,5.000000000E1
3.683378775E1,1.098460263E-2,1.911868416E0,3.477700000E-5,1.600000024E0,5.000000000E1
3.683795033E1,1.097839429E-2,1.918367578E0,3.473200000E-5,1.600000024E0,5.000000000E1
3.684211292E1,1.090367639E-2,1.904458247E0,3.468000000E-5,1.600000024E0,5.000000000E1
3.684627546E1,1.088252496E-2,1.902825113E0,3.462600000E-5,1.600000024E0,5.000000000E1
3.685043808E1,1.107857695E-2,1.923565265E0,3.456300000E-5,1.600000024E0,5.000000000E1
3.685460071E1,1.093745742E-2,1.909999702E0,3.451400000E-5,1.600000024E0,5.000000000E1
3.685876325E1,1.175765510E-2,2.018880856E0,3.446600000E-5,1.600000024E0,5.000000000E1
3.686292579E1,1.208219949E-2,2.046326300E0,3.441500000E-5,1.600000024E0,5.000000000E1
3.686708842E1,1.215923171E-2,2.061126458E0,3.437000000E-5,1.600000024E0,5.000000000E1
3.687125100E1,1.210913915E-2,1.934784667E0,3.457900000E-5,1.600000024E0,5.000000000E1
3.687541362E1,1.202284806E-2,1.932763293E0,3.454700000E-5,1.600000024E0,5.000000000E1
3.687957617E1,1.200716875E-2,1.928340311E0,3.452100000E-5,1.600000024E0,5.000000000E1
3.688373879E1,1.223015959E-2,1.966924570E0,3.449500000E-5,1.600000024E0,5.000000000E1
3.688790137E1,1.211640064E-2,1.943004677E0,3.447200000E-5,1.600000024E0,5.000000000E1
3.689206392E1,1.206694111E-2,1.953010165E0,3.444400000E-5,1.600000024E0,5.000000000E1
3.689622646E1,1.216102108E-2,1.964506713E0,3.465400000E-5,1.600000024E0,5.000000000E1
3.690038908E1,1.137060311E-2,1.773685002E0,3.486500000E-5,1.600000024E0,5.000000000E1
3.690455162E1,1.123527098E-2,1.762038175E0,3.507800000E-5,1.600000024E0,5.000000000E1
3.690871429E1,1.117076190E-2,1.746551482E0,3.505200000E-5,1.600000024E0,5.000000000E1
3.691287683E1,1.131714391E-2,1.786605959E0,3.502600000E-5,1.600000024E0,5.000000000E1
3.691703937E1,1.127473459E-2,1.758376957E0,3.498800000E-5,1.600000024E0,5.000000000E1
3.692120204E1,1.143879493E-2,1.788177478E0,3.520100000E-5,1.600000024E0,5.000000000E1
3.692536454E1,1.139817416E-2,1.769497900E0,3.541500000E-5,1.600000024E0,5.000000000E1
3.692952717E1,1.120622666E-2,1.722208376E0,3.563100000E-5,1.600000024E0,5.000000000E1
3.693368971E1,1.141901112E-2,1.730446670E0,3.584800000E-5,1.600000024E0,5.000000000E1
3.693785237E1,1.073824843E-2,1.602361172E0,3.606700000E-5,1.600000024E0,5.000000000E1
3.694201496E1,1.013346480E-2,1.543097757E0,3.628700000E-5,1.600000024E0,5.000000000E1
3.694617754E1,9.950040763E-3,1.514570912E0,3.650900000E-5,1.600000024E0,5.000000000E1
3.695034008E1,9.972561450E-3,1.511004400E0,3.673200000E-5,1.600000024E0,5.000000000E1
3.695450271E1,9.916996774E-3,1.489860539E0,3.695700000E-5,1.600000024E0,5.000000000E1
3.695866525E1,9.884268892E-3,1.471770048E0,3.718300000E-5,1.600000024E0,5.000000000E1
3.696282783E1,9.870903888E-3,1.464310213E0,3.741000000E-5,1.600000024E0,5.000000000E1
3.696699046E1,9.650121720E-3,1.423853821E0,3.763900000E-5,1.600000024E0,5.000000000E1
3.697115304E1,9.446176836E-3,1.413536451E0,3.786900000E-5,1.600000024E0,5.000000000E1
3.697531558E1,9.342625898E-3,1.401692102E0,3.810100000E-5,1.600000024E0,5.000000000E1
3.697947817E1,9.225289025E-3,1.375670095E0,3.833400000E-5,1.600000024E0,5.000000000E1
3.698364083E1,9.449334646E-3,1.387785485E0,3.856900000E-5,1.600000024E0,5.000000000E1
3.698780337E1,9.435548709E-3,1.374456925E0,3.880500000E-5,1.600000024E0,5.000000000E1
3.699196596E1,9.586034396E-3,1.385630124E0,3.904200000E-5,1.600000024E0,5.000000000E1
3.699612858E1,9.371880680E-3,1.346430843E0,3.928100000E-5,1.600000024E0,5.000000000E1
3.700029112E1,9.456490491E-3,1.347713098E0,3.952100000E-5,1.600000024E0,5.000000000E1
3.700445367E1,9.851015255E-3,1.424840283E0,3.976300000E-5,1.600000024E0,5.000000000E1
3.700861629E1,9.713893754E-3,1.405783827E0,4.000600000E-5,1.600000024E0,5.000000000E1
3.701277883E1,9.784821634E-3,1.394605069E0,4.025100000E-5,1.600000024E0,5.000000000E1
3.701694142E1,9.835229482E-3,1.386119458E0,4.049700000E-5,1.600000024E0,5.000000000E1
3.702110408E1,9.865431771E-3,1.397369383E0,4.074500000E-5,1.600000024E0,5.000000000E1
3.702526658E1,9.803132999E-3,1.379822599E0,4.099400000E-5,1.600000024E0,5.000000000E1
3.702942921E1,9.875745427E-3,1.376674404E0,4.124500000E-5,1.600000024E0,5.000000000E1
3.703359183E1,1.015030290E-2,1.417468792E0,4.149700000E-5,1.600000024E0,5.000000000E1
3.703775437E1,1.006127330E-2,1.411309631E0,4.175100000E-5,1.600000024E0,5.000000000E1
3.704191692E1,1.004359415E-2,1.396758586E0,4.200600000E-5,1.600000024E0,5.000000000E1
3.704607954E1,1.015051255E-2,1.407031874E0,4.226300000E-5,1.600000024E0,5.000000000E1
3.705024217E1,1.005306513E-2,1.386251954E0,4.252100000E-5,1.600000024E0,5.000000000E1
3.705440471E1,1.024206610E-2,1.395762167E0,4.278100000E-5,1.600000024E0,5.000000000E1
3.705856729E1,1.005885253E-2,1.364408690E0,4.304300000E-5,1.600000024E0,5.000000000E1
3.706272983E1,1.001865434E-2,1.364034439E0,4.301400000E-5,1.600000024E0,5.000000000E1
3.706689246E1,1.020565547E-2,1.369874266E0,4.327700000E-5,1.600000024E0,5.000000000E1
3.707105500E1,1.034635408E-2,1.410510321E0,4.324700000E-5,1.600000024E0,5.000000000E1
3.707521767E1,1.033940870E-2,1.408299854E0,4.320800000E-5,1.600000024E0,5.000000000E1
3.707938021E1,1.036161328E-2,1.413313154E0,4.317600000E-5,1.600000024E0,5.000000000E1
3.708354279E1,1.029794607E-2,1.406419384E0,4.313600000E-5,1.600000024E0,5.000000000E1
3.708770542E1,1.031541475E-2,1.411196615E0,4.309300000E-5,1.600000024E0,5.000000000E1
3.709186796E1,1.019776341E-2,1.389995811E0,4.306100000E-5,1.600000024E0,5.000000000E1
3.709603054E1,1.032372857E-2,1.410558430E0,4.303200000E-5,1.600000024E0,5.000000000E1
3.710019317E1,1.036519120E-2,1.432567948E0,4.299000000E-5,1.600000024E0,5.000000000E1
3.710435567E1,1.047305628E-2,1.446549458E0,4.293500000E-5,1.600000024E0,5.000000000E1
3.710851829E1,1.040076078E-2,1.442628242E0,4.289200000E-5,1.600000024E0,5.000000000E1
3.711268092E1,1.044843175E-2,1.443622884E0,4.285400000E-5,1.600000024E0,5.000000000E1
3.711684346E1,1.046316438E-2,1.447361555E0,4.311600000E-5,1.600000024E0,5.000000000E1
3.712100604E1,1.047126773E-2,1.454822035E0,4.308100000E-5,1.600000024E0,5.000000000E1
3.712516858E1,1.051904434E-2,1.462952073E0,4.304400000E-5,1.600000024E0,5.000000000E1
3.712933125E1,1.047568752E-2,1.442496271E0,4.300500000E-5,1.600000024E0,5.000000000E1
3.713349379E1,1.059481294E-2,1.462587880E0,4.297200000E-5,1.600000024E0,5.000000000E1
3.713765637E1,1.052051761E-2,1.473949593E0,4.291800000E-5,1.600000024E0,5.000000000E1
3.714181904E1,1.052399071E-2,1.466467254E0,4.286800000E-5,1.600000024E0,5.000000000E1
3.714598154E1,1.068100084E-2,1.487193155E0,4.282200000E-5,1.600000024E0,5.000000000E1
3.715014417E1,1.070520444E-2,1.491534049E0,4.277300000E-5,1.600000024E0,5.000000000E1
3.715430675E1,1.067931711E-2,1.491235165E0,4.272100000E-5,1.600000024E0,5.000000000E1
3.715846933E1,1.057113510E-2,1.477123593E0,4.266800000E-5,1.600000024E0,5.000000000E1
3.716263192E1,1.076024172E-2,1.507167056E0,4.261600000E-5,1.600000024E0,5.000000000E1
3.716679446E1,1.075634851E-2,1.513876982E0,4.255600000E-5,1.600000024E0,5.000000000E1
3.717095704E1,1.078423567E-2,1.508264441E0,4.248400000E-5,1.600000024E0,5.000000000E1
3.717511967E1,1.084748113E-2,1.526776601E0,4.242400000E-5,1.600000024E0,5.000000000E1
3.717928221E1,1.085526837E-2,1.536880901E0,4.236400000E-5,1.600000024E0,5.000000000E1
3.718344483E1,1.082990680E-2,1.532397180E0,4.230700000E-5,1.600000024E0,5.000000000E1
3.718760742E1,1.066553118E-2,1.510053907E0,4.226400000E-5,1.600000024E0,5.000000000E1
3.719177000E1,1.074245775E-2,1.528132934E0,4.221400000E-5,1.600000024E0,5.000000000E1
3.719593258E1,1.063490796E-2,1.520127284E0,4.215700000E-5,1.600000024E0,5.000000000E1
3.720009517E1,1.067216045E-2,1.522506788E0,4.210000000E-5,1.600000024E0,5.000000000E1
3.720425771E1,1.065006151E-2,1.542601658E0,4.203900000E-5,1.600000024E0,5.000000000E1
3.720842033E1,1.089631007E-2,1.564743574E0,4.198400000E-5,1.600000024E0,5.000000000E1
3.721258292E1,1.064637877E-2,1.545278386E0,4.192600000E-5,1.600000024E0,5.000000000E1
3.721674550E1,1.091062258E-2,1.565452181E0,4.187200000E-5,1.600000024E0,5.000000000E1
3.722090812E1,1.065711172E-2,1.535880125E0,4.181900000E-5,1.600000024E0,5.000000000E1
3.722507067E1,1.072256748E-2,1.546828493E0,4.176500000E-5,1.600000024E0,5.000000000E1
3.722923329E1,1.079991580E-2,1.546411531E0,4.170200000E-5,1.600000024E0,5.000000000E1
3.723339583E1,1.082075194E-2,1.566384789E0,4.164500000E-5,1.600000024E0,5.000000000E1
3.723755842E1,1.088063076E-2,1.563941290E0,4.159400000E-5,1.600000024E0,5.000000000E1
3.724172100E1,1.073709045E-2,1.562884926E0,4.152600000E-5,1.600000024E0,5.000000000E1
3.724588354E1,1.085137516E-2,1.581885531E0,4.146200000E-5,1.600000024E0,5.000000000E1
3.725004617E1,1.084621833E-2,1.571581289E0,4.140400000E-5,1.600000024E0,5.000000000E1
3.725420875E1,1.064985105E-2,1.554952150E0,4.134400000E-5,1.600000024E0,5.000000000E1
3.725837137E1,1.084179936E-2,1.578904399E0,4.128700000E-5,1.600000024E0,5.000000000E1
3.726253387E1,1.071309732E-2,1.571238653E0,4.123000000E-5,1.600000024E0,5.000000000E1
3.726669654E1,1.084758677E-2,1.592301205E0,4.117500000E-5,1.600000024E0,5.000000000E1
3.727085908E1,1.088936469E-2,1.593027695E0,4.111500000E-5,1.600000024E0,5.000000000E1
3.727502171E1,1.083148571E-2,1.582732726E0,4.105700000E-5,1.600000024E0,5.000000000E1
3.727918425E1,1.095924106E-2,1.608866481E0,4.101000000E-5,1.600000024E0,5.000000000E1
3.728334683E1,1.081938350E-2,1.592917940E0,4.095200000E-5,1.600000024E0,5.000000000E1
3.728750946E1,1.093598415E-2,1.607083114E0,4.089600000E-5,1.600000024E0,5.000000000E1
3.729167196E1,1.088020901E-2,1.600199670E0,4.084100000E-5,1.600000024E0,5.000000000E1
3.729583458E1,1.096734360E-2,1.614879893E0,4.078200000E-5,1.600000024E0,5.000000000E1
3.729999712E1,1.093114343E-2,1.602324439E0,4.072800000E-5,1.600000024E0,5.000000000E1
3.730415979E1,1.097555259E-2,1.632481782E0,4.067200000E-5,1.600000024E0,5.000000000E1
3.730832233E1,1.079875865E-2,1.608925639E0,4.061300000E-5,1.600000024E0,5.000000000E1
3.731248496E1,1.089809944E-2,1.627225111E0,4.056000000E-5,1.600000024E0,5.000000000E1
3.731664750E1,1.081359528E-2,1.610888320E0,4.051200000E-5,1.600000024E0,5.000000000E1
3.732081012E1,1.104837466E-2,1.650032969E0,4.045500000E-5,1.600000024E0,5.000000000E1
3.732497271E1,1.097292136E-2,1.635087851E0,4.040900000E-5,1.600000024E0,5.000000000E1
3.732913529E1,1.086337173E-2,1.625734282E0,4.035900000E-5,1.600000024E0,5.000000000E1
3.733329783E1,1.092809127E-2,1.644243942E0,4.030700000E-5,1.600000024E0,5.000000000E1
3.733746050E1,1.085253231E-2,1.625594801E0,4.026000000E-5,1.600000024E0,5.000000000E1
3.734162304E1,1.189740784E-2,1.732082009E0,4.021600000E-5,1.600000024E0,5.000000000E1
3.734578563E1,1.204989254E-2,1.758864984E0,4.016200000E-5,1.600000024E0,5.000000000E1
3.734994821E1,1.225215288E-2,1.773019887E0,4.011600000E-5,1.600000024E0,5.000000000E1
3.735411079E1,1.222373996E-2,1.772870639E0,4.006200000E-5,1.600000024E0,5.000000000E1
3.735827329E1,1.120054408E-2,1.673994016E0,4.001000000E-5,1.600000024E0,5.000000000E1
3.736243592E1,1.097807818E-2,1.657811045E0,3.995500000E-5,1.600000024E0,5.000000000E1
3.736659858E1,1.089767851E-2,1.653033138E0,3.989600000E-5,1.600000024E0,5.000000000E1
3.737076112E1,1.092945889E-2,1.649031468E0,3.984300000E-5,1.600000024E0,5.000000000E1
3.737492367E1,1.091967262E-2,1.655619267E0,3.978100000E-5,1.600000024E0,5.000000000E1
3.737908629E1,1.078812888E-2,1.648164136E0,3.972200000E-5,1.600000024E0,5.000000000E1
3.738324887E1,1.090157172E-2,1.658771845E0,3.966000000E-5,1.600000024E0,5.000000000E1
3.738741142E1,1.092146118E-2,1.655531222E0,3.960800000E-5,1.600000024E0,5.000000000E1
3.739157404E1,1.101712005E-2,1.672313098E0,3.955500000E-5,1.600000024E0,5.000000000E1
3.739573667E1,1.086474098E-2,1.657130143E0,3.950000000E-5,1.600000024E0,5.000000000E1
3.739989917E1,1.084674573E-2,1.655965963E0,3.944600000E-5,1.600000024E0,5.000000000E1
3.740406179E1,1.090283452E-2,1.672453526E0,3.938700000E-5,1.600000024E0,5.000000000E1
3.740822433E1,1.073224892E-2,1.653786463E0,3.932200000E-5,1.600000024E0,5.000000000E1
3.741238696E1,1.073256502E-2,1.656837075E0,3.926900000E-5,1.600000024E0,5.000000000E1
3.741654954E1,1.079644270E-2,1.666638667E0,3.921100000E-5,1.600000024E0,5.000000000E1
3.742071217E1,1.082380411E-2,1.668510785E0,3.915600000E-5,1.600000024E0,5.000000000E1
3.742487467E1,1.098281326E-2,1.691021180E0,3.910800000E-5,1.600000024E0,5.000000000E1
3.742903729E1,1.087463207E-2,1.689469234E0,3.905200000E-5,1.600000024E0,5.000000000E1
3.743319992E1,1.105226788E-2,1.696615887E0,3.899600000E-5,1.600000024E0,5.000000000E1
3.743736242E1,1.088368293E-2,1.694277461E0,3.893900000E-5,1.600000024E0,5.000000000E1
3.744152508E1,1.095082160E-2,1.699007089E0,3.887800000E-5,1.600000024E0,5.000000000E1
3.744568762E1,1.086431923E-2,1.699797135E0,3.883100000E-5,1.600000024E0,5.000000000E1
3.744985021E1,1.100017712E-2,1.713515340E0,3.877600000E-5,1.600000024E0,5.000000000E1
3.745401275E1,1.079654834E-2,1.688280915E0,3.871800000E-5,1.600000024E0,5.000000000E1
3.745817542E1,1.102469682E-2,1.724708961E0,3.866300000E-5,1.600000024E0,5.000000000E1
3.746233796E1,1.107983975E-2,1.726316894E0,3.860800000E-5,1.600000024E0,5.000000000E1
3.746650050E1,1.107720851E-2,1.719034810E0,3.856200000E-5,1.600000024E0,5.000000000E1
3.747066317E1,1.111740835E-2,1.737222941E0,3.850700000E-5,1.600000024E0,5.000000000E1
3.747482575E1,1.091451580E-2,1.715750585E0,3.845000000E-5,1.600000024E0,5.000000000E1
3.747898829E1,1.089104842E-2,1.724086620E0,3.839700000E-5,1.600000024E0,5.000000000E1
3.748315092E1,1.090904368E-2,1.717035146E0,3.834500000E-5,1.600000024E0,5.000000000E1
3.748731346E1,1.081327999E-2,1.707030975E0,3.829000000E-5,1.600000024E0,5.000000000E1
3.749147604E1,1.093956208E-2,1.722392524E0,3.823800000E-5,1.600000024E0,5.000000000E1
3.749563867E1,1.102175030E-2,1.727742746E0,3.818900000E-5,1.600000024E0,5.000000000E1
3.749980121E1,1.083327508E-2,1.708386862E0,3.813800000E-5,1.600000024E0,5.000000000E1
3.750396379E1,1.093103779E-2,1.723185385E0,3.808700000E-5,1.600000024E0,5.000000000E1
3.750812642E1,1.098586461E-2,1.729436359E0,3.803800000E-5,1.600000024E0,5.000000000E1
3.751228900E1,1.089631007E-2,1.725712910E0,3.798800000E-5,1.600000024E0,5.000000000E1
3.751645154E1,1.091283207E-2,1.731712087E0,3.794100000E-5,1.600000024E0,5.000000000E1
3.752061412E1,1.096408096E-2,1.742484340E0,3.788700000E-5,1.600000024E0,5.000000000E1
3.752477671E1,1.084906003E-2,1.728638048E0,3.782400000E-5,1.600000024E0,5.000000000E1
3.752893933E1,1.092493428E-2,1.737910974E0,3.776700000E-5,1.600000024E0,5.000000000E1
3.753310183E1,1.093440607E-2,1.741032420E0,3.771200000E-5,1.600000024E0,5.000000000E1
3.753726446E1,1.093009028E-2,1.748140055E0,3.765900000E-5,1.600000024E0,5.000000000E1
3.754142708E1,1.084632398E-2,1.752430245E0,3.760800000E-5,1.600000024E0,5.000000000E1
3.754558967E1,1.087600051E-2,1.757258926E0,3.754300000E-5,1.600000024E0,5.000000000E1
3.754975225E1,1.087999936E-2,1.754738876E0,3.749600000E-5,1.600000024E0,5.000000000E1
3.755391483E1,1.092461899E-2,1.759206709E0,3.745300000E-5,1.600000024E0,5.000000000E1
3.755807737E1,1.109131056E-2,1.778203745E0,3.740300000E-5,1.600000024E0,5.000000000E1
3.756224000E1,1.094166674E-2,1.769868670E0,3.735500000E-5,1.600000024E0,5.000000000E1
3.756640254E1,1.102901097E-2,1.777064949E0,3.730500000E-5,1.600000024E0,5.000000000E1
3.757056513E1,1.088883894E-2,1.770463548E0,3.725300000E-5,1.600000024E0,5.000000000E1
3.757472771E1,1.090904368E-2,1.765686364E0,3.720100000E-5,1.600000024E0,5.000000000E1
3.757889033E1,1.108415471E-2,1.799775557E0,3.714600000E-5,1.600000024E0,5.000000000E1
3.758305292E1,1.100375504E-2,1.779619654E0,3.709400000E-5,1.600000024E0,5.000000000E1
3.758721546E1,1.088326118E-2,1.774832026E0,3.704200000E-5,1.600000024E0,5.000000000E1
3.759137808E1,1.091272724E-2,1.776431632E0,3.698600000E-5,1.600000024E0,5.000000000E1
3.759554071E1,1.091777843E-2,1.790812407E0,3.693300000E-5,1.600000024E0,5.000000000E1
3.759970321E1,1.101827802E-2,1.795842592E0,3.688200000E-5,1.600000024E0,5.000000000E1
3.760386587E1,1.092882749E-2,1.795556250E0,3.682900000E-5,1.600000024E0,5.000000000E1
3.760802842E1,1.107520950E-2,1.813639624E0,3.677700000E-5,1.600000024E0,5.000000000E1
3.761219100E1,1.104542732E-2,1.793274612E0,3.672800000E-5,1.600000024E0,5.000000000E1
3.761635358E1,1.091167491E-2,1.805925305E0,3.667600000E-5,1.600000024E0,5.000000000E1
3.762051617E1,1.110288619E-2,1.807719419E0,3.662700000E-5,1.600000024E0,5.000000000E1
3.762467875E1,1.085400640E-2,1.802141953E0,3.657900000E-5,1.600000024E0,5.000000000E1
3.762884133E1,1.088610206E-2,1.808082669E0,3.652500000E-5,1.600000024E0,5.000000000E1
3.763300396E1,1.089399495E-2,1.810163885E0,3.647800000E-5,1.600000024E0,5.000000000E1
3.763716654E1,1.089252250E-2,1.809015031E0,3.643000000E-5,1.600000024E0,5.000000000E1
3.764132912E1,1.107499903E-2,1.840977848E0,3.638400000E-5,1.600000024E0,5.000000000E1
3.764549162E1,1.095987164E-2,1.822738737E0,3.633800000E-5,1.600000024E0,5.000000000E1
