Time (s),Acceleration x (m/s^2),Acceleration y (m/s^2),Acceleration z (m/s^2),Absolute acceleration (m/s^2)
"3,416101208","-3,633843384","0,02544708252","9,156309357","9,851064223"
"3,426054208","-3,589236145","-0,0005987548828","9,162296906","9,840238871"
"3,436007208","-3,575315094","-0,02634521484","9,177415466","9,849290672"
"3,445961208","-3,579805756","-0,03592529297","9,164991302","9,839378306"
"3,455914208","-3,579356689","-0,05553451538","9,138646088","9,814771047"
"3,465867208","-3,549119568","-0,05987548828","9,148525543","9,813019637"
"3,475820208","-3,437451782","-0,00628692627","9,192983093","9,814634605"
"3,485773208","-3,379522247","0,06301895142","9,24717041","9,845572741"
"3,495727208","-3,38042038","0,07349716187","9,180109863","9,782998563"
"3,505680208","-3,449875946","0,007035369873","9,110953674","9,742236417"
"3,515633208","-3,484603729","-0,06571334839","9,078321533","9,72433562"
"3,525586208","-3,410058746","-0,09864486694","9,086554413","9,705859187"
"3,535539208","-3,307372284","-0,1013392639","9,095236359","9,678445407"
"3,545493208","-3,280128937","-0,0860710144","9,096433868","9,670148044"
"3,555446208","-3,329825592","-0,08187973022","9,108259277","9,698186935"
"3,565399208","-3,371289368","-0,07424560547","9,142837372","9,744874531"
"3,575352208","-3,35467392","-0,06960525513","9,147328033","9,743320386"
"3,585305208","-3,362308044","-0,06735992432","9,13250885","9,732028085"
"3,595259208","-3,372486877","-0,07948471069","9,108259277","9,712897231"
"3,605212208","-3,393592987","-0,08936416626","9,099577332","9,712196813"
"3,615164792","-3,400179291","-0,05733078003","9,11499527","9,728702113"
"3,625117792","-3,359014893","-0,01137634277","9,144034882","9,741482658"
"3,635070792","-3,354823608","-0,0137713623","9,136101379","9,732593668"
"3,645024792","-3,366050262","-0,03742218018","9,121132507","9,722486976"
"3,654977792","-3,354524231","-0,06571334839","9,106463013","9,704886381"
"3,664930792","-3,335663452","-0,04819976807","9,108708344","9,700388733"
"3,674883792","-3,342998199","0,009280700684","9,136999512","9,72936191"
"3,684836792","-3,348985748","0,05194198608","9,149723053","9,743502217"
"3,694790792","-3,372486877","0,07963439941","9,142088928","9,744629257"
"3,704743792","-3,387306061","0,05957611084","9,108708344","9,718331099"
"3,714696792","-3,362906799","-0,001347198486","9,102720795","9,704054298"
"3,724649792","-3,322041779","-0,05822891235","9,117989044","9,704487436"
"3,734602792","-3,275338898","-0,0773890686","9,094787292","9,666901771"
"3,744556792","-3,213517456","-0,09684860229","9,085955658","9,637980302"
"3,754509792","-3,084785156","-0,1043330383","9,040300598","9,55268652"
"3,764462792","-2,890788574","-0,05583389282","9,039402466","9,490551772"
"3,774415792","-2,702180786","-0,004640350342","9,057814178","9,45229074"
"3,784368792","-2,503244476","-0,006137237549","9,048383789","9,388265003"
"3,794322792","-2,324815521","-0,1037342834","9,018595734","9,314000055"
"3,804275792","-2,182760925","-0,259410553","8,984466705","9,249453015"
"3,814228792","-2,146985321","-0,3659889221","8,982520752","9,242790321"
"3,824181792","-2,131268005","-0,3522175598","8,937464447","9,194815456"
"3,834134792","-1,965113525","-0,2182461548","8,874894562","9,092472493"
"3,844088792","-1,073417816","-0,1835183716","8,769513702","8,836870225"
"3,854041792","-0,5860313416","-0,1128652954","8,850794678","8,870892725"
"3,863994792","0,1683998108","-0,3608995056","9,062005463","9,070752447"
"3,873947792","0,5522016907","-0,3716770935","9,147926788","9,172111812"
"3,883900792","0,2393522644","-0,3058140564","9,216035156","9,224213557"
"3,893854792","0,2453398132","-0,310304718","9,101373596","9,10996608"
"3,903807792","0,1222956848","-0,3559597778","9,106313324","9,114088323"
