Time (s),Linear Acceleration x (m/s^2),Linear Acceleration y (m/s^2),Linear Acceleration z (m/s^2),Absolute acceleration (m/s^2)
"3,338096083","-0,06629346527","-0,01876590773","0,119787814","0,1381886508"
"3,348050083","-0,06518914551","-0,01369344816","0,1261852527","0,1426879575"
"3,358005083","-0,04971193112","-0,01108379927","0,1235370487","0,1336245827"
"3,367959083","-0,01468488012","0,007105353735","0,2469600767","0,2474983055"
"3,377914083","0,01749428451","0,0278156434","0,2706091404","0,2725968945"
"3,387868083","-0,01805199925","0,02420878842","0,1130360341","0,1170003638"
"3,397822083","-0,05625602525","0,05456976134","-0,04060423493","0,08826835857"
"3,407777083","-0,04908839867","0,09880826008","-0,1421580917","0,1799490655"
"3,417731083","-0,0330508383","0,1296974193","-0,1636039245","0,2113764949"
"3,427685083","-0,03858928442","0,1177446507","-0,09567272723","0,1565445827"
"3,437640083","-0,05707470853","0,1027644131","-0,03454535007","0,1225211335"
"3,447594083","0,01596786886","0,1338595405","-0,06312654018","0,1488566743"
"3,457549083","0,0125606963","0,1010197136","-0,09131596684","0,1367529138"
"3,467503083","-0,03558461957","0,04851036485","-0,08959922433","0,107923777"
"3,477457083","0,004461279362","0,07677617077","-0,06497542977","0,1006791432"
"3,487412083","0,03773617566","0,1101404564","-0,09110312819","0,1478334166"
"3,497366083","-0,05559262209","0,1080571665","-0,1515136367","0,1942248001"
"3,507320083","-0,05090980634","0,08483078342","-0,1418791795","0,1729675454"
"3,517275083","-0,0008851953596","0,06926692061","-0,09087625623","0,1142680349"
"3,527228667","-0,02891733192","0,02966723733","-0,0651794976","0,07723162541"
"3,537183667","-0,001388348266","0,01847219478","-0,05253664792","0,05570681166"
"3,547137666","0,07355548784","0,04801495951","-0,05580290258","0,1040663734"
"3,557091667","0,06418941781","0,03801249314","-0,0522325927","0,0910685167"
"3,567046667","0,008322488219","0,02032868575","-0,07884327114","0,08184607919"
"3,577000667","0,02318881474","0,004026538879","-0,1366359812","0,1386482077"
"3,586954667","-0,003491226286","-0,009265826829","-0,07282590151","0,07349596001"
"3,596909667","0,03314684227","-0,02924481254","0,05308687091","0,06908102544"
"3,606863667","0,06128320545","0,004521615319","0,1077191609","0,1240140875"
"3,616818667","0,042655292","0,02820247326","0,01374855816","0,05295164101"
"3,626772667","0,0078373155","0,01795577601","-0,1035904419","0,1054268138"
"3,636726667","0,006653619781","0,03422923498","-0,1404273158","0,1446918872"
